team,season,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,defense_snaps,rush_snaps,pass_snaps,win,loss,tie,record,win_pct,average_safety,average_interception,average_fumble,average_fumble_lost,average_fumble_forced,average_fumble_not_forced,average_fumble_out_of_bounds,average_solo_tackle,average_assist_tackle,average_tackle_with_assist,average_sack,average_qb_hit,average_def_touchdown,average_defensive_two_point_attempt,average_defensive_two_point_conv,average_defensive_extra_point_attempt,average_defensive_extra_point_conv,rush_pct,pass_pct
ARI,2012,REG,0.0,22.0,19.0,11.0,14.0,6.0,2.0,731.0,120.0,42.0,38.0,84.0,4,0.0,0.0,0.0,0.0,1043,488,535,5.0,11.0,0.0,'5-11-0,0.312,0.0,1.375,1.1875,0.6875,0.875,0.375,0.125,45.6875,7.5,2.625,2.375,5.25,0.25,0.0,0.0,0.0,0.0,0.47,0.51
ATL,2012,POST,0.0,1.0,2.0,2.0,2.0,0.0,0.0,74.0,21.0,0.0,3.0,5.0,0,0.0,0.0,0.0,0.0,117,57,60,14.0,4.0,0.0,'14-4-0,0.778,0.0,1.1666666666666667,1.0,0.7222222222222222,0.9444444444444444,0.05555555555555555,0.1111111111111111,43.111111111111114,7.388888888888889,1.3888888888888888,1.7777777777777777,4.111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.49,0.51
ATL,2012,REG,0.0,20.0,16.0,11.0,15.0,1.0,2.0,702.0,112.0,25.0,29.0,69.0,2,0.0,0.0,0.0,0.0,992,407,581,14.0,4.0,0.0,'14-4-0,0.778,0.0,1.1666666666666667,1.0,0.7222222222222222,0.9444444444444444,0.05555555555555555,0.1111111111111111,43.111111111111114,7.388888888888889,1.3888888888888888,1.7777777777777777,4.111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.41,0.59
BAL,2012,POST,0.0,6.0,6.0,4.0,5.0,1.0,0.0,190.0,55.0,18.0,9.0,25.0,1,0.0,0.0,0.0,0.0,317,127,187,14.0,6.0,0.0,'14-6-0,0.7,0.0,0.95,1.4,0.7,0.65,0.75,0.15,43.4,13.7,8.05,2.3,5.4,0.15,0.0,0.0,0.0,0.0,0.4,0.59
BAL,2012,REG,0.0,13.0,22.0,10.0,8.0,14.0,3.0,678.0,219.0,143.0,37.0,83.0,2,0.0,0.0,0.0,0.0,1088,486,593,14.0,6.0,0.0,'14-6-0,0.7,0.0,0.95,1.4,0.7,0.65,0.75,0.15,43.4,13.7,8.05,2.3,5.4,0.15,0.0,0.0,0.0,0.0,0.45,0.55
BUF,2012,REG,1.0,12.0,24.0,9.0,20.0,4.0,3.0,612.0,207.0,121.0,36.0,63.0,1,0.0,0.0,0.0,0.0,1044,461,569,6.0,10.0,0.0,'6-10-0,0.375,0.0625,0.75,1.5,0.5625,1.25,0.25,0.1875,38.25,12.9375,7.5625,2.25,3.9375,0.0625,0.0,0.0,0.0,0.0,0.44,0.55
CAR,2012,REG,1.0,11.0,22.0,15.0,19.0,3.0,0.0,658.0,188.0,23.0,39.0,63.0,3,0.0,0.0,0.0,0.0,1014,407,597,7.0,9.0,0.0,'7-9-0,0.438,0.0625,0.6875,1.375,0.9375,1.1875,0.1875,0.0,41.125,11.75,1.4375,2.4375,3.9375,0.1875,0.0,0.0,0.0,0.0,0.4,0.59
CHI,2012,REG,0.0,24.0,33.0,19.0,26.0,7.0,5.0,709.0,120.0,17.0,41.0,57.0,9,0.0,0.0,0.0,0.0,1023,378,633,10.0,6.0,0.0,'10-6-0,0.625,0.0,1.5,2.0625,1.1875,1.625,0.4375,0.3125,44.3125,7.5,1.0625,2.5625,3.5625,0.5625,0.0,0.0,0.0,0.0,0.37,0.62
CIN,2012,POST,0.0,1.0,1.0,0.0,0.0,1.0,0.0,60.0,9.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,77,37,36,10.0,7.0,0.0,'10-7-0,0.588,0.0,0.8823529411764706,1.5294117647058822,0.8823529411764706,1.0,0.5294117647058824,0.0,42.05882352941177,13.823529411764707,3.0,3.0,5.352941176470588,0.23529411764705882,0.0,0.0,0.0,0.0,0.48,0.47
CIN,2012,REG,0.0,14.0,25.0,15.0,17.0,8.0,0.0,655.0,226.0,50.0,51.0,89.0,3,0.0,0.0,0.0,0.0,1035,413,609,10.0,7.0,0.0,'10-7-0,0.588,0.0,0.8823529411764706,1.5294117647058822,0.8823529411764706,1.0,0.5294117647058824,0.0,42.05882352941177,13.823529411764707,3.0,3.0,5.352941176470588,0.23529411764705882,0.0,0.0,0.0,0.0,0.4,0.59
CLE,2012,REG,0.0,17.0,23.0,14.0,17.0,6.0,2.0,710.0,186.0,58.0,38.0,66.0,2,0.0,0.0,0.0,0.0,1096,442,633,5.0,11.0,0.0,'5-11-0,0.312,0.0,1.0625,1.4375,0.875,1.0625,0.375,0.125,44.375,11.625,3.625,2.375,4.125,0.125,0.0,0.0,0.0,0.0,0.4,0.58
DAL,2012,REG,0.0,7.0,16.0,8.0,14.0,3.0,1.0,625.0,197.0,51.0,34.0,73.0,3,0.0,0.0,0.0,0.0,987,434,544,8.0,8.0,0.0,'8-8-0,0.5,0.0,0.4375,1.0,0.5,0.875,0.1875,0.0625,39.0625,12.3125,3.1875,2.125,4.5625,0.1875,0.0,0.0,0.0,0.0,0.44,0.55
DEN,2012,POST,0.0,0.0,1.0,1.0,0.0,1.0,0.0,52.0,7.0,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,74,39,35,13.0,4.0,0.0,'13-4-0,0.765,0.11764705882352941,0.9411764705882353,1.5294117647058822,0.5294117647058824,1.1764705882352942,0.35294117647058826,0.0,42.1764705882353,9.0,1.8235294117647058,3.1176470588235294,5.588235294117647,0.35294117647058826,0.0,0.0,0.0,0.0,0.53,0.47
DEN,2012,REG,2.0,16.0,25.0,8.0,20.0,5.0,0.0,665.0,146.0,31.0,52.0,93.0,6,0.0,0.0,0.0,0.0,1018,394,611,13.0,4.0,0.0,'13-4-0,0.765,0.11764705882352941,0.9411764705882353,1.5294117647058822,0.5294117647058824,1.1764705882352942,0.35294117647058826,0.0,42.1764705882353,9.0,1.8235294117647058,3.1176470588235294,5.588235294117647,0.35294117647058826,0.0,0.0,0.0,0.0,0.39,0.6
DET,2012,REG,1.0,11.0,25.0,8.0,12.0,13.0,1.0,684.0,141.0,44.0,34.0,96.0,0,0.0,0.0,0.0,0.0,1001,408,577,4.0,12.0,0.0,'4-12-0,0.25,0.0625,0.6875,1.5625,0.5,0.75,0.8125,0.0625,42.75,8.8125,2.75,2.125,6.0,0.0,0.0,0.0,0.0,0.0,0.41,0.58
GB,2012,POST,0.0,2.0,3.0,2.0,1.0,2.0,0.0,78.0,28.0,22.0,4.0,8.0,1,0.0,0.0,0.0,0.0,137,70,64,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.1111111111111112,1.1111111111111112,0.3888888888888889,0.5,0.6111111111111112,0.16666666666666666,39.611111111111114,12.444444444444445,6.111111111111111,2.8333333333333335,5.055555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.51,0.47
GB,2012,REG,0.0,18.0,17.0,5.0,8.0,9.0,3.0,635.0,196.0,88.0,47.0,83.0,2,0.0,0.0,0.0,0.0,1036,414,615,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.1111111111111112,1.1111111111111112,0.3888888888888889,0.5,0.6111111111111112,0.16666666666666666,39.611111111111114,12.444444444444445,6.111111111111111,2.8333333333333335,5.055555555555555,0.16666666666666666,0.0,0.0,0.0,0.0,0.4,0.59
HOU,2012,POST,0.0,1.0,1.0,0.0,0.0,1.0,1.0,65.0,24.0,2.0,3.0,9.0,0,0.0,0.0,0.0,0.0,113,38,73,13.0,5.0,0.0,'13-5-0,0.722,0.05555555555555555,0.8888888888888888,1.3333333333333333,0.7777777777777778,1.0,0.3333333333333333,0.1111111111111111,40.666666666666664,8.666666666666666,2.388888888888889,2.611111111111111,6.388888888888889,0.16666666666666666,0.0,0.0,0.0,0.0,0.34,0.65
HOU,2012,REG,1.0,15.0,23.0,14.0,18.0,5.0,1.0,667.0,132.0,41.0,44.0,106.0,3,0.0,0.0,0.0,0.0,1015,382,623,13.0,5.0,0.0,'13-5-0,0.722,0.05555555555555555,0.8888888888888888,1.3333333333333333,0.7777777777777778,1.0,0.3333333333333333,0.1111111111111111,40.666666666666664,8.666666666666666,2.388888888888889,2.611111111111111,6.388888888888889,0.16666666666666666,0.0,0.0,0.0,0.0,0.38,0.61
IND,2012,POST,0.0,0.0,2.0,2.0,2.0,0.0,0.0,29.0,12.0,12.0,1.0,2.0,0,0.0,0.0,0.0,0.0,56,29,24,11.0,6.0,0.0,'11-6-0,0.647,0.0,0.7058823529411765,0.7647058823529411,0.35294117647058826,0.5294117647058824,0.23529411764705882,0.058823529411764705,40.76470588235294,8.705882352941176,0.9411764705882353,1.9411764705882353,4.117647058823529,0.23529411764705882,0.0,0.0,0.0,0.0,0.52,0.43
IND,2012,REG,0.0,12.0,11.0,4.0,7.0,4.0,1.0,664.0,136.0,4.0,32.0,68.0,4,0.0,0.0,0.0,0.0,997,420,567,11.0,6.0,0.0,'11-6-0,0.647,0.0,0.7058823529411765,0.7647058823529411,0.35294117647058826,0.5294117647058824,0.23529411764705882,0.058823529411764705,40.76470588235294,8.705882352941176,0.9411764705882353,1.9411764705882353,4.117647058823529,0.23529411764705882,0.0,0.0,0.0,0.0,0.42,0.57
JAX,2012,REG,0.0,12.0,17.0,10.0,13.0,4.0,2.0,794.0,121.0,32.0,20.0,61.0,0,0.0,0.0,0.0,0.0,1101,527,553,2.0,14.0,0.0,'2-14-0,0.125,0.0,0.75,1.0625,0.625,0.8125,0.25,0.125,49.625,7.5625,2.0,1.25,3.8125,0.0,0.0,0.0,0.0,0.0,0.48,0.5
KC,2012,REG,1.0,7.0,20.0,7.0,13.0,7.0,3.0,708.0,91.0,34.0,27.0,51.0,1,0.0,0.0,0.0,0.0,973,466,490,2.0,14.0,0.0,'2-14-0,0.125,0.0625,0.4375,1.25,0.4375,0.8125,0.4375,0.1875,44.25,5.6875,2.125,1.6875,3.1875,0.0625,0.0,0.0,0.0,0.0,0.48,0.5
LA,2012,REG,1.0,17.0,19.0,3.0,13.0,6.0,6.0,770.0,107.0,29.0,52.0,84.0,5,0.0,0.0,0.0,0.0,1042,431,598,8.0,8.0,0.0,'8-8-0,0.5,0.0625,1.0625,1.1875,0.1875,0.8125,0.375,0.375,48.125,6.6875,1.8125,3.25,5.25,0.3125,0.0,0.0,0.0,0.0,0.41,0.57
LAC,2012,REG,1.0,14.0,29.0,13.0,18.0,11.0,2.0,612.0,208.0,156.0,38.0,67.0,7,0.0,0.0,0.0,0.0,1015,401,604,7.0,9.0,0.0,'7-9-0,0.438,0.0625,0.875,1.8125,0.8125,1.125,0.6875,0.125,38.25,13.0,9.75,2.375,4.1875,0.4375,0.0,0.0,0.0,0.0,0.4,0.6
LV,2012,REG,0.0,11.0,15.0,8.0,8.0,7.0,0.0,646.0,162.0,70.0,25.0,83.0,0,0.0,0.0,0.0,0.0,995,425,549,4.0,12.0,0.0,'4-12-0,0.25,0.0,0.6875,0.9375,0.5,0.5,0.4375,0.0,40.375,10.125,4.375,1.5625,5.1875,0.0,0.0,0.0,0.0,0.0,0.43,0.55
MIA,2012,REG,0.0,10.0,19.0,8.0,13.0,6.0,0.0,702.0,136.0,43.0,42.0,89.0,0,0.0,0.0,0.0,0.0,1075,419,644,7.0,9.0,0.0,'7-9-0,0.438,0.0,0.625,1.1875,0.5,0.8125,0.375,0.0,43.875,8.5,2.6875,2.625,5.5625,0.0,0.0,0.0,0.0,0.0,0.39,0.6
MIN,2012,POST,0.0,0.0,1.0,1.0,0.0,1.0,0.0,43.0,16.0,10.0,3.0,5.0,0,0.0,0.0,0.0,0.0,67,31,36,10.0,7.0,0.0,'10-7-0,0.588,0.0,0.5882352941176471,1.1764705882352942,0.7647058823529411,0.8235294117647058,0.4117647058823529,0.17647058823529413,44.294117647058826,10.117647058823529,2.6470588235294117,2.764705882352941,5.411764705882353,0.17647058823529413,0.0,0.0,0.0,0.0,0.46,0.54
MIN,2012,REG,0.0,10.0,19.0,12.0,14.0,6.0,3.0,710.0,156.0,35.0,44.0,87.0,3,0.0,0.0,0.0,0.0,1087,419,655,10.0,7.0,0.0,'10-7-0,0.588,0.0,0.5882352941176471,1.1764705882352942,0.7647058823529411,0.8235294117647058,0.4117647058823529,0.17647058823529413,44.294117647058826,10.117647058823529,2.6470588235294117,2.764705882352941,5.411764705882353,0.17647058823529413,0.0,0.0,0.0,0.0,0.39,0.6
NE,2012,POST,0.0,1.0,3.0,0.0,2.0,1.0,2.0,90.0,25.0,0.0,3.0,8.0,0,0.0,0.0,0.0,0.0,147,56,91,13.0,5.0,0.0,'13-5-0,0.722,0.05555555555555555,1.1666666666666667,2.4444444444444446,1.1666666666666667,1.7777777777777777,0.6666666666666666,0.3333333333333333,42.5,11.0,1.1111111111111112,2.2222222222222223,4.333333333333333,0.2777777777777778,0.0,0.0,0.0,0.0,0.38,0.62
NE,2012,REG,1.0,20.0,41.0,21.0,30.0,11.0,4.0,675.0,173.0,20.0,37.0,70.0,5,0.0,0.0,0.0,0.0,1046,410,627,13.0,5.0,0.0,'13-5-0,0.722,0.05555555555555555,1.1666666666666667,2.4444444444444446,1.1666666666666667,1.7777777777777777,0.6666666666666666,0.3333333333333333,42.5,11.0,1.1111111111111112,2.2222222222222223,4.333333333333333,0.2777777777777778,0.0,0.0,0.0,0.0,0.39,0.6
NO,2012,REG,0.0,15.0,16.0,10.0,10.0,6.0,2.0,684.0,176.0,24.0,30.0,80.0,4,0.0,0.0,0.0,0.0,1089,444,628,7.0,9.0,0.0,'7-9-0,0.438,0.0,0.9375,1.0,0.625,0.625,0.375,0.125,42.75,11.0,1.5,1.875,5.0,0.25,0.0,0.0,0.0,0.0,0.41,0.58
NYG,2012,REG,0.0,21.0,22.0,11.0,14.0,8.0,2.0,621.0,248.0,189.0,33.0,63.0,2,0.0,0.0,0.0,0.0,1016,430,565,9.0,7.0,0.0,'9-7-0,0.562,0.0,1.3125,1.375,0.6875,0.875,0.5,0.125,38.8125,15.5,11.8125,2.0625,3.9375,0.125,0.0,0.0,0.0,0.0,0.42,0.56
NYJ,2012,REG,1.0,11.0,18.0,14.0,14.0,4.0,0.0,652.0,147.0,24.0,30.0,64.0,3,0.0,0.0,0.0,0.0,1020,478,523,6.0,10.0,0.0,'6-10-0,0.375,0.0625,0.6875,1.125,0.875,0.875,0.25,0.0,40.75,9.1875,1.5,1.875,4.0,0.1875,0.0,0.0,0.0,0.0,0.47,0.51
PHI,2012,REG,0.0,8.0,21.0,7.0,12.0,9.0,1.0,677.0,120.0,52.0,30.0,60.0,0,0.0,0.0,0.0,0.0,994,463,514,4.0,12.0,0.0,'4-12-0,0.25,0.0,0.5,1.3125,0.4375,0.75,0.5625,0.0625,42.3125,7.5,3.25,1.875,3.75,0.0,0.0,0.0,0.0,0.0,0.47,0.52
PIT,2012,REG,0.0,10.0,22.0,10.0,16.0,6.0,2.0,567.0,200.0,111.0,37.0,74.0,1,0.0,0.0,0.0,0.0,953,380,560,8.0,8.0,0.0,'8-8-0,0.5,0.0,0.625,1.375,0.625,1.0,0.375,0.125,35.4375,12.5,6.9375,2.3125,4.625,0.0625,0.0,0.0,0.0,0.0,0.4,0.59
SEA,2012,POST,0.0,3.0,2.0,1.0,0.0,2.0,0.0,64.0,28.0,4.0,2.0,5.0,0,0.0,0.0,0.0,0.0,115,49,66,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.1666666666666667,1.2777777777777777,0.6111111111111112,0.9444444444444444,0.3333333333333333,0.0,37.0,11.61111111111111,2.9444444444444446,2.111111111111111,4.555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.43,0.57
SEA,2012,REG,0.0,18.0,21.0,10.0,17.0,4.0,0.0,602.0,181.0,49.0,36.0,77.0,2,0.0,0.0,0.0,0.0,969,361,598,12.0,6.0,0.0,'12-6-0,0.667,0.0,1.1666666666666667,1.2777777777777777,0.6111111111111112,0.9444444444444444,0.3333333333333333,0.0,37.0,11.61111111111111,2.9444444444444446,2.111111111111111,4.555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.37,0.62
SF,2012,POST,1.0,2.0,4.0,2.0,3.0,1.0,0.0,134.0,24.0,16.0,4.0,14.0,0,0.0,0.0,0.0,0.0,192,74,118,13.0,6.0,0.0,'13-6-0,0.684,0.10526315789473684,0.8421052631578947,1.3157894736842106,0.6842105263157895,0.9473684210526315,0.3684210526315789,0.0,42.10526315789474,9.263157894736842,4.526315789473684,2.210526315789474,4.2105263157894735,0.15789473684210525,0.0,0.0,0.0,0.0,0.39,0.61
SF,2012,REG,1.0,14.0,21.0,11.0,15.0,6.0,0.0,666.0,152.0,70.0,38.0,66.0,3,0.0,0.0,0.0,0.0,1014,393,602,13.0,6.0,0.0,'13-6-0,0.684,0.10526315789473684,0.8421052631578947,1.3157894736842106,0.6842105263157895,0.9473684210526315,0.3684210526315789,0.0,42.10526315789474,9.263157894736842,4.526315789473684,2.210526315789474,4.2105263157894735,0.15789473684210525,0.0,0.0,0.0,0.0,0.39,0.59
TB,2012,REG,0.0,18.0,15.0,7.0,10.0,5.0,1.0,675.0,142.0,84.0,27.0,62.0,3,0.0,0.0,0.0,0.0,1034,368,651,7.0,9.0,0.0,'7-9-0,0.438,0.0,1.125,0.9375,0.4375,0.625,0.3125,0.0625,42.1875,8.875,5.25,1.6875,3.875,0.1875,0.0,0.0,0.0,0.0,0.36,0.63
TEN,2012,REG,1.0,19.0,16.0,5.0,14.0,3.0,2.0,697.0,196.0,66.0,39.0,83.0,5,0.0,0.0,0.0,0.0,1088,464,604,6.0,10.0,0.0,'6-10-0,0.375,0.0625,1.1875,1.0,0.3125,0.875,0.1875,0.125,43.5625,12.25,4.125,2.4375,5.1875,0.3125,0.0,0.0,0.0,0.0,0.43,0.56
WAS,2012,POST,0.0,0.0,2.0,1.0,1.0,1.0,0.0,31.0,27.0,5.0,5.0,6.0,0,0.0,0.0,0.0,0.0,69,36,32,10.0,7.0,0.0,'10-7-0,0.588,0.0,1.2352941176470589,1.3529411764705883,0.6470588235294118,0.8823529411764706,0.47058823529411764,0.11764705882352941,35.8235294117647,16.0,7.0,2.176470588235294,4.647058823529412,0.23529411764705882,0.0,0.0,0.0,0.0,0.52,0.46
WAS,2012,REG,0.0,21.0,21.0,10.0,14.0,7.0,2.0,578.0,245.0,114.0,32.0,73.0,4,0.0,0.0,0.0,0.0,1038,358,670,10.0,7.0,0.0,'10-7-0,0.588,0.0,1.2352941176470589,1.3529411764705883,0.6470588235294118,0.8823529411764706,0.47058823529411764,0.11764705882352941,35.8235294117647,16.0,7.0,2.176470588235294,4.647058823529412,0.23529411764705882,0.0,0.0,0.0,0.0,0.34,0.65
ARI,2013,REG,2.0,20.0,22.0,10.0,12.0,10.0,1.0,750.0,73.0,27.0,47.0,112.0,5,0.0,0.0,0.0,0.0,1044,362,669,10.0,6.0,0.0,'10-6-0,0.625,0.125,1.25,1.375,0.625,0.75,0.625,0.0625,46.875,4.5625,1.6875,2.9375,7.0,0.3125,0.0,0.0,0.0,0.0,0.35,0.64
ATL,2013,REG,0.0,10.0,19.0,12.0,15.0,4.0,0.0,636.0,187.0,51.0,32.0,55.0,3,0.0,0.0,0.0,0.0,1005,445,548,4.0,12.0,0.0,'4-12-0,0.25,0.0,0.625,1.1875,0.75,0.9375,0.25,0.0,39.75,11.6875,3.1875,2.0,3.4375,0.1875,0.0,0.0,0.0,0.0,0.44,0.55
BAL,2013,REG,0.0,16.0,19.0,6.0,14.0,5.0,2.0,624.0,206.0,43.0,40.0,81.0,1,0.0,0.0,0.0,0.0,1035,426,593,8.0,8.0,0.0,'8-8-0,0.5,0.0,1.0,1.1875,0.375,0.875,0.3125,0.125,39.0,12.875,2.6875,2.5,5.0625,0.0625,0.0,0.0,0.0,0.0,0.41,0.57
BUF,2013,REG,0.0,23.0,26.0,8.0,14.0,12.0,2.0,589.0,287.0,190.0,57.0,93.0,3,0.0,0.0,0.0,0.0,1090,456,619,6.0,10.0,0.0,'6-10-0,0.375,0.0,1.4375,1.625,0.5,0.875,0.75,0.125,36.8125,17.9375,11.875,3.5625,5.8125,0.1875,0.0,0.0,0.0,0.0,0.42,0.57
CAR,2013,POST,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,19.0,0.0,1.0,6.0,0,0.0,0.0,0.0,0.0,65,34,31,12.0,5.0,0.0,'12-5-0,0.706,0.0,1.1764705882352942,1.1176470588235294,0.7058823529411765,0.6470588235294118,0.47058823529411764,0.0,38.94117647058823,10.764705882352942,2.0588235294117645,3.588235294117647,6.235294117647059,0.23529411764705882,0.0,0.0,0.0,0.0,0.52,0.48
CAR,2013,REG,0.0,20.0,18.0,12.0,11.0,7.0,0.0,632.0,164.0,35.0,60.0,100.0,4,0.0,0.0,0.0,0.0,977,340,624,12.0,5.0,0.0,'12-5-0,0.706,0.0,1.1764705882352942,1.1176470588235294,0.7058823529411765,0.6470588235294118,0.47058823529411764,0.0,38.94117647058823,10.764705882352942,2.0588235294117645,3.588235294117647,6.235294117647059,0.23529411764705882,0.0,0.0,0.0,0.0,0.35,0.64
CHI,2013,REG,0.0,19.0,25.0,9.0,20.0,5.0,2.0,711.0,126.0,27.0,31.0,46.0,6,0.0,0.0,0.0,0.0,1023,472,540,8.0,8.0,0.0,'8-8-0,0.5,0.0,1.1875,1.5625,0.5625,1.25,0.3125,0.125,44.4375,7.875,1.6875,1.9375,2.875,0.375,0.0,0.0,0.0,0.0,0.46,0.53
CIN,2013,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,1.0,3.0,0,0.0,0.0,0.0,0.0,57,40,17,11.0,6.0,0.0,'11-6-0,0.647,0.0,1.1764705882352942,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.11764705882352941,0.0,41.64705882352941,12.0,3.0588235294117645,2.588235294117647,6.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.7,0.3
CIN,2013,REG,0.0,20.0,16.0,11.0,14.0,2.0,0.0,661.0,197.0,52.0,43.0,99.0,6,0.0,0.0,0.0,0.0,1043,380,654,11.0,6.0,0.0,'11-6-0,0.647,0.0,1.1764705882352942,0.9411764705882353,0.6470588235294118,0.8235294117647058,0.11764705882352941,0.0,41.64705882352941,12.0,3.0588235294117645,2.588235294117647,6.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.36,0.63
CLE,2013,REG,0.0,14.0,12.0,8.0,7.0,5.0,0.0,660.0,200.0,23.0,40.0,80.0,4,0.0,0.0,0.0,0.0,1110,441,645,4.0,12.0,0.0,'4-12-0,0.25,0.0,0.875,0.75,0.5,0.4375,0.3125,0.0,41.25,12.5,1.4375,2.5,5.0,0.25,0.0,0.0,0.0,0.0,0.4,0.58
DAL,2013,REG,0.0,15.0,16.0,12.0,13.0,3.0,0.0,717.0,161.0,67.0,34.0,64.0,5,0.0,0.0,0.0,0.0,1097,425,656,8.0,8.0,0.0,'8-8-0,0.5,0.0,0.9375,1.0,0.75,0.8125,0.1875,0.0,44.8125,10.0625,4.1875,2.125,4.0,0.3125,0.0,0.0,0.0,0.0,0.39,0.6
DEN,2013,POST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,27.0,23.0,6.0,8.0,0,0.0,0.0,0.0,0.0,161,63,97,15.0,4.0,0.0,'15-4-0,0.789,0.0,0.8947368421052632,1.631578947368421,0.7368421052631579,0.8421052631578947,0.7894736842105263,0.05263157894736842,41.36842105263158,9.263157894736842,4.0,2.473684210526316,5.052631578947368,0.10526315789473684,0.0,0.0,0.0,0.0,0.39,0.6
DEN,2013,REG,0.0,17.0,31.0,14.0,16.0,15.0,1.0,687.0,149.0,53.0,41.0,88.0,2,0.0,0.0,0.0,0.0,1077,416,655,15.0,4.0,0.0,'15-4-0,0.789,0.0,0.8947368421052632,1.631578947368421,0.7368421052631579,0.8421052631578947,0.7894736842105263,0.05263157894736842,41.36842105263158,9.263157894736842,4.0,2.473684210526316,5.052631578947368,0.10526315789473684,0.0,0.0,0.0,0.0,0.39,0.61
DET,2013,REG,2.0,15.0,19.0,7.0,10.0,9.0,1.0,632.0,128.0,27.0,33.0,86.0,2,0.0,0.0,0.0,0.0,991,362,610,7.0,9.0,0.0,'7-9-0,0.438,0.125,0.9375,1.1875,0.4375,0.625,0.5625,0.0625,39.5,8.0,1.6875,2.0625,5.375,0.125,0.0,0.0,0.0,0.0,0.37,0.62
GB,2013,POST,0.0,1.0,1.0,0.0,1.0,0.0,1.0,42.0,9.0,4.0,3.0,2.0,0,0.0,0.0,0.0,0.0,63,30,33,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.7058823529411765,1.1176470588235294,0.7058823529411765,1.0,0.11764705882352941,0.058823529411764705,40.88235294117647,11.823529411764707,5.470588235294118,2.764705882352941,3.764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.48,0.52
GB,2013,REG,0.0,11.0,18.0,12.0,16.0,2.0,0.0,653.0,192.0,89.0,44.0,62.0,2,0.0,0.0,0.0,0.0,1017,423,584,8.0,9.0,0.0,'8-9-0,0.471,0.0,0.7058823529411765,1.1176470588235294,0.7058823529411765,1.0,0.11764705882352941,0.058823529411764705,40.88235294117647,11.823529411764707,5.470588235294118,2.764705882352941,3.764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.42,0.57
HOU,2013,REG,1.0,7.0,12.0,4.0,9.0,3.0,1.0,653.0,143.0,69.0,32.0,100.0,1,0.0,0.0,0.0,0.0,972,438,518,2.0,14.0,0.0,'2-14-0,0.125,0.0625,0.4375,0.75,0.25,0.5625,0.1875,0.0625,40.8125,8.9375,4.3125,2.0,6.25,0.0625,0.0,0.0,0.0,0.0,0.45,0.53
IND,2013,POST,1.0,0.0,3.0,1.0,2.0,1.0,0.0,83.0,36.0,0.0,4.0,9.0,0,0.0,0.0,0.0,0.0,153,77,75,12.0,6.0,0.0,'12-6-0,0.667,0.16666666666666666,0.8333333333333334,1.5555555555555556,0.6666666666666666,1.1111111111111112,0.4444444444444444,0.16666666666666666,42.388888888888886,11.222222222222221,1.7222222222222223,2.5555555555555554,4.777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.5,0.49
IND,2013,REG,2.0,15.0,25.0,11.0,18.0,7.0,3.0,680.0,166.0,31.0,42.0,77.0,1,0.0,0.0,0.0,0.0,1027,441,576,12.0,6.0,0.0,'12-6-0,0.667,0.16666666666666666,0.8333333333333334,1.5555555555555556,0.6666666666666666,1.1111111111111112,0.4444444444444444,0.16666666666666666,42.388888888888886,11.222222222222221,1.7222222222222223,2.5555555555555554,4.777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.43,0.56
JAX,2013,REG,3.0,11.0,24.0,10.0,15.0,9.0,5.0,749.0,110.0,12.0,31.0,76.0,2,0.0,0.0,0.0,0.0,1089,488,580,4.0,12.0,0.0,'4-12-0,0.25,0.1875,0.6875,1.5,0.625,0.9375,0.5625,0.3125,46.8125,6.875,0.75,1.9375,4.75,0.125,0.0,0.0,0.0,0.0,0.45,0.53
